,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV37901,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Paludisphaera,NA
ASV37902,Bacteria,Acidobacteriota,Acidobacteriae,NA,NA,NA,NA
ASV37903,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
ASV37904,Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,NA,NA,NA
ASV37905,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA,NA
ASV37906,Bacteria,Latescibacterota,NA,NA,NA,NA,NA
ASV37907,Bacteria,NA,NA,NA,NA,NA,NA
ASV37908,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,siphonis
ASV37909,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,Desulfovirga,NA
ASV37910,Bacteria,SAR324 clade(Marine group B),NA,NA,NA,NA,NA
ASV37911,Bacteria,NA,NA,NA,NA,NA,NA
ASV37912,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,NA,NA,NA
ASV37913,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
ASV37914,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,NA,NA
ASV37915,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV37916,Bacteria,Verrucomicrobiota,Chlamydiae,LD1-PA32,NA,NA,NA
ASV37917,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA
ASV37918,Bacteria,Entotheonellaeota,Entotheonellia,Entotheonellales,Entotheonellaceae,Candidatus Entotheonella,NA
ASV37919,Bacteria,Acidobacteriota,Blastocatellia,NA,NA,NA,NA
ASV37920,Bacteria,Acidobacteriota,Acidobacteriae,NA,NA,NA,NA
ASV37921,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,NA,NA,NA
ASV37922,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,NA,NA,NA
ASV37923,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
ASV37924,Archaea,Halobacterota,Methanocellia,Methanocellales,Methanocellaceae,Methanocella,NA
ASV37925,Bacteria,Actinobacteriota,Thermoleophilia,NA,NA,NA,NA
ASV37926,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27 clade,NA
ASV37927,Bacteria,Cyanobacteria,Sericytochromatia,NA,NA,NA,NA
ASV37928,Bacteria,Chloroflexi,Anaerolineae,SBR1031,NA,NA,NA
ASV37929,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
ASV37930,Bacteria,Firmicutes,Thermacetogenia,Thermacetogeniales,Thermacetogeniaceae,NA,NA
ASV37931,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA
ASV37932,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Sorangium,NA
ASV37933,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA,NA
ASV37934,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Roseisolibacter,agri
ASV37935,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Procabacteriaceae,Procabacter,NA
ASV37936,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
ASV37937,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV37938,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,NA
ASV37939,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,NA,NA,NA
ASV37940,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA,NA
ASV37941,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA,NA
ASV37942,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter,NA
ASV37943,Bacteria,Bacteroidota,SJA-28,NA,NA,NA,NA
ASV37944,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA
ASV37945,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV37946,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA,NA
ASV37947,Bacteria,NA,NA,NA,NA,NA,NA
ASV37948,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV37949,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,NA
ASV37950,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV37951,Bacteria,Actinobacteriota,Thermoleophilia,NA,NA,NA,NA
ASV37952,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
ASV37953,Bacteria,Firmicutes,D8A-2,NA,NA,NA,NA
ASV37954,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV37955,Bacteria,Chloroflexi,Anaerolineae,SBR1031,NA,NA,NA
ASV37956,Bacteria,Cyanobacteria,Sericytochromatia,NA,NA,NA,NA
ASV37957,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,Elsteraceae,NA,NA
ASV37958,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,NA
ASV37959,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA
ASV37960,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA,NA
ASV37961,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup 9,NA,NA,NA
ASV37962,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,NA,NA,NA
ASV37963,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA,NA
ASV37964,Bacteria,NA,NA,NA,NA,NA,NA
ASV37965,Bacteria,Actinobacteriota,Actinobacteria,NA,NA,NA,NA
ASV37966,Bacteria,Myxococcota,Polyangia,NA,NA,NA,NA
ASV37967,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,NA,NA
ASV37968,Bacteria,Acidobacteriota,Blastocatellia,NA,NA,NA,NA
ASV37969,Bacteria,Chloroflexi,NA,NA,NA,NA,NA
ASV37970,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA,NA
ASV37971,Bacteria,NA,NA,NA,NA,NA,NA
ASV37972,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV37973,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,NA
ASV37974,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,NA,NA,NA
ASV37975,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,NA
ASV37976,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA
ASV37977,Bacteria,Armatimonadota,NA,NA,NA,NA,NA
ASV37978,Bacteria,NA,NA,NA,NA,NA,NA
ASV37979,Bacteria,Myxococcota,Myxococcia,Myxococcales,27F-1492R,NA,NA
ASV37980,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,NA
ASV37981,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,NA,NA
ASV37982,Bacteria,NA,NA,NA,NA,NA,NA
ASV37983,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,ADurb.Bin063-1,NA
ASV37984,Bacteria,NA,NA,NA,NA,NA,NA
ASV37985,Bacteria,NA,NA,NA,NA,NA,NA
ASV37986,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV37987,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Stenotrophobacter,terrae
ASV37988,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV37989,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dyella,japonica
ASV37990,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV37991,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASV37992,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,NA
ASV37993,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,Parvibaculaceae,Parvibaculum,lavamentivorans
ASV37994,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA
ASV37995,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,NA,NA
ASV37996,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga,NA
ASV37997,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans,NA
ASV37998,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
ASV37999,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dokdonella,NA
ASV38000,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,NA
ASV38001,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA,NA
ASV38002,Bacteria,Chloroflexi,OLB14,NA,NA,NA,NA
ASV38003,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,NA
ASV38004,Bacteria,Gemmatimonadota,S0134 terrestrial group,NA,NA,NA,NA
ASV38005,Bacteria,Chloroflexi,NA,NA,NA,NA,NA
ASV38006,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,NA
ASV38007,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV38008,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,NA,NA,NA
ASV38009,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
ASV38010,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,NA
ASV38011,Bacteria,Latescibacterota,NA,NA,NA,NA,NA
ASV38012,Bacteria,NA,NA,NA,NA,NA,NA
ASV38013,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA
ASV38014,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41,NA
ASV38015,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,NA
ASV38016,Bacteria,Chloroflexi,JG30-KF-CM66,NA,NA,NA,NA
ASV38017,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Thermobacillus,composti
ASV38018,Bacteria,Chloroflexi,NA,NA,NA,NA,NA
ASV38019,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
ASV38020,Bacteria,Myxococcota,Myxococcia,Myxococcales,Vulgatibacteraceae,Vulgatibacter,NA
ASV38021,Bacteria,Gemmatimonadota,BD2-11 terrestrial group,NA,NA,NA,NA
ASV38022,Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,NA,NA
ASV38023,Bacteria,Acidobacteriota,Blastocatellia,24-Nov,NA,NA,NA
ASV38024,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
ASV38025,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
ASV38026,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,NA,NA
ASV38027,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,NA,NA,NA
ASV38028,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA,NA
ASV38029,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,NA
ASV38030,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus Solibacter,NA
ASV38031,Bacteria,Acidobacteriota,Acidobacteriae,GOUTB8,NA,NA,NA
ASV38032,Bacteria,Bacteroidota,Bacteroidia,SM1A07,NA,NA,NA
ASV38033,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA
ASV38034,Bacteria,Chloroflexi,Anaerolineae,NA,NA,NA,NA
ASV38035,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV38036,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,NA,NA,NA
ASV38037,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible genus 04,NA
ASV38038,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,NA
ASV38039,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,NA,NA
ASV38040,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
ASV38041,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,NA,NA
ASV38042,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,AKYH767,NA,NA
ASV38043,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,NA,NA
ASV38044,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
ASV38045,Bacteria,Planctomycetota,Phycisphaerae,CCM11a,NA,NA,NA
ASV38046,Bacteria,NA,NA,NA,NA,NA,NA
ASV38047,Bacteria,Dependentiae,Babeliae,Babeliales,NA,NA,NA
ASV38048,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,AKAU3564 sediment group,NA,NA
ASV38049,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA
ASV38050,Bacteria,Planctomycetota,OM190,NA,NA,NA,NA
ASV38051,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcystaceae,Cyanothece PCC-7424,NA
ASV38052,Bacteria,Actinobacteriota,Actinobacteria,NA,NA,NA,NA
ASV38053,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Planctomicrobium,NA
ASV38054,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Nitrincolaceae,Balneatrix,NA
ASV38055,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV38056,Bacteria,NA,NA,NA,NA,NA,NA
ASV38057,Bacteria,Elusimicrobiota,Lineage IIa,NA,NA,NA,NA
ASV38058,Bacteria,WS2,NA,NA,NA,NA,NA
ASV38059,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,NA,NA
ASV38060,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
ASV38061,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,AKYG1722,NA,NA
ASV38062,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,NA,NA
ASV38063,Archaea,Thermoplasmatota,Thermoplasmata,NA,NA,NA,NA
ASV38064,Bacteria,Actinobacteriota,Actinobacteria,NA,NA,NA,NA
ASV38065,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,NA
ASV38066,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,NA,NA,NA
ASV38067,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,NA,NA,NA
ASV38068,Bacteria,Acidobacteriota,Acidobacteriae,Subgroup 2,NA,NA,NA
ASV38069,Bacteria,Deferrisomatota,Defferrisomatia,Defferrisomatales,Defferrisomataceae,Deferrisoma,NA
ASV38070,Bacteria,Actinobacteriota,NA,NA,NA,NA,NA
ASV38071,Bacteria,Acidobacteriota,Subgroup 22,NA,NA,NA,NA
ASV38072,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cytophagaceae,Cytophaga,aurantiaca
ASV38073,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,NA
ASV38074,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,NA,NA,NA
ASV38075,Bacteria,Sumerlaeota,Sumerlaeia,Sumerlaeales,Sumerlaeaceae,Sumerlaea,NA
ASV38076,Bacteria,Actinobacteriota,Actinobacteria,NA,NA,NA,NA
ASV38077,Bacteria,Deferrisomatota,Defferrisomatia,Defferrisomatales,Defferrisomataceae,Deferrisoma,NA
ASV38078,Bacteria,NA,NA,NA,NA,NA,NA
ASV38079,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,NA,NA,NA
ASV38080,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,NA,NA
ASV38081,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,37-13,NA,NA
ASV38082,Bacteria,NA,NA,NA,NA,NA,NA
ASV38083,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA,NA
ASV38084,Bacteria,Elusimicrobiota,Lineage IIb,NA,NA,NA,NA
ASV38085,Bacteria,Planctomycetota,Phycisphaerae,CCM11a,NA,NA,NA
ASV38086,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,NA
ASV38087,Bacteria,Planctomycetota,OM190,NA,NA,NA,NA
ASV38088,Bacteria,Firmicutes,NA,NA,NA,NA,NA
ASV38089,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA,NA
ASV38090,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,NA,NA,NA
ASV38091,Bacteria,Dadabacteria,Dadabacteriia,Dadabacteriales,NA,NA,NA
ASV38092,Bacteria,Chloroflexi,KD4-96,NA,NA,NA,NA
ASV38093,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
ASV38094,Bacteria,Chloroflexi,Gitt-GS-136,NA,NA,NA,NA
ASV38095,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus,macauensis
ASV38096,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,NA,NA
ASV38097,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
ASV38098,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,NA,NA,NA
ASV38099,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,NA,NA,NA
ASV38100,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV38101,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
ASV38102,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA
ASV38103,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA
ASV38104,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,NA,NA
ASV38105,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV38106,Bacteria,Acidobacteriota,Acidobacteriae,NA,NA,NA,NA
ASV38107,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,NA
ASV38108,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA,NA
ASV38109,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV38110,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
ASV38111,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA
ASV38112,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,NA
ASV38113,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,NA
ASV38114,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Povalibacter,NA
ASV38115,Bacteria,Planctomycetota,NA,NA,NA,NA,NA
ASV38116,Bacteria,NA,NA,NA,NA,NA,NA
ASV38117,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV38118,Bacteria,Planctomycetota,Phycisphaerae,NA,NA,NA,NA
ASV38119,Bacteria,Chloroflexi,NA,NA,NA,NA,NA
ASV38120,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,SWB02,NA
ASV38121,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA,NA
ASV38122,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,NA,NA
ASV38123,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,NA,NA
ASV38124,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,cvE6,NA,NA
ASV38125,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV38126,Bacteria,Planctomycetota,NA,NA,NA,NA,NA
ASV38127,Bacteria,NA,NA,NA,NA,NA,NA
ASV38128,Bacteria,Firmicutes,Bacilli,NA,NA,NA,NA
ASV38129,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Herpetosiphonaceae,Herpetosiphon,NA
ASV38130,Bacteria,Myxococcota,NA,NA,NA,NA,NA
ASV38131,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV38132,Bacteria,Myxococcota,Polyangia,Blfdi19,NA,NA,NA
ASV38133,Bacteria,Chloroflexi,JG30-KF-CM66,NA,NA,NA,NA
ASV38134,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,NA
ASV38135,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,NA,NA,NA
ASV38136,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,NA,NA
ASV38137,Bacteria,NA,NA,NA,NA,NA,NA
ASV38138,Bacteria,Proteobacteria,NA,NA,NA,NA,NA
ASV38139,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,AKYG587,NA
ASV38140,Bacteria,Chloroflexi,Anaerolineae,NA,NA,NA,NA
ASV38141,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV38142,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
ASV38143,Bacteria,NA,NA,NA,NA,NA,NA
ASV38144,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
ASV38145,Bacteria,NA,NA,NA,NA,NA,NA
ASV38146,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA,NA
ASV38147,Bacteria,NA,NA,NA,NA,NA,NA
ASV38148,Bacteria,NA,NA,NA,NA,NA,NA
ASV38149,Bacteria,NA,NA,NA,NA,NA,NA
ASV38150,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA,NA
ASV38151,Bacteria,Planctomycetota,Phycisphaerae,CCM11a,NA,NA,NA
ASV38152,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
ASV38153,Bacteria,Planctomycetota,OM190,NA,NA,NA,NA
ASV38154,Bacteria,NA,NA,NA,NA,NA,NA
ASV38155,Bacteria,Bacteroidota,Kryptonia,Kryptoniales,BSV26,NA,NA
ASV38156,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Urania-1B-19 marine sediment group,NA
ASV38157,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,NA
ASV38158,Bacteria,Actinobacteriota,NA,NA,NA,NA,NA
ASV38159,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,NA,NA
ASV38160,Bacteria,Planctomycetota,Pla3 lineage,NA,NA,NA,NA
ASV38161,Bacteria,Acidobacteriota,Acidobacteriae,NA,NA,NA,NA
ASV38162,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV38163,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,NA,NA
ASV38164,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,NA,NA
ASV38165,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,NA
ASV38166,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,NA
ASV38167,Bacteria,Gemmatimonadota,S0134 terrestrial group,NA,NA,NA,NA
ASV38168,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV38169,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,NA,NA,NA
ASV38170,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,NA
ASV38171,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV38172,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Sporolactobacillus,NA
ASV38173,Bacteria,NA,NA,NA,NA,NA,NA
ASV38174,Bacteria,NA,NA,NA,NA,NA,NA
ASV38175,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Litorilinea,NA
ASV38176,Bacteria,NA,NA,NA,NA,NA,NA
ASV38177,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura,NA
ASV38178,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,PHOS-HE36,NA,NA
ASV38179,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4 lineage,NA
ASV38180,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,Geobacter,NA
ASV38181,Bacteria,Gemmatimonadota,S0134 terrestrial group,NA,NA,NA,NA
ASV38182,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
ASV38183,Bacteria,NA,NA,NA,NA,NA,NA
ASV38184,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,Ktedonobacter,NA
ASV38185,Bacteria,NA,NA,NA,NA,NA,NA
ASV38186,Bacteria,Cyanobacteria,Sericytochromatia,NA,NA,NA,NA
ASV38187,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA
ASV38188,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,NA,NA,NA
ASV38189,Bacteria,Proteobacteria,Gammaproteobacteria,PLTA13,NA,NA,NA
ASV38190,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,NA
